"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"11.10.2012","503,95","505,78","509,41","503,13","-","0,43%"
"10.10.2012","501,80","499,64","507,91","496,33","-","0,43%"
"09.10.2012","499,64","512,34","514,55","499,45","-","-2,17%"
"08.10.2012","510,73","509,06","513,06","506,46","-","-0,62%"
"05.10.2012","513,93","518,73","522,64","511,51","-","-0,93%"
"04.10.2012","518,73","510,90","518,96","510,50","-","2,67%"
"03.10.2012","505,24","513,92","514,09","504,07","-","-1,69%"
"02.10.2012","513,93","518,53","519,44","510,49","-","-0,70%"
"01.10.2012","517,56","513,81","523,19","513,81","-","0,73%"
"28.09.2012","513,81","512,80","517,63","509,71","-","-0,58%"
"27.09.2012","516,81","507,88","516,82","504,89","-","2,66%"
"26.09.2012","503,40","493,56","507,31","489,51","-","0,44%"
"25.09.2012","501,19","514,97","517,65","500,96","-","-1,53%"
"24.09.2012","508,98","516,88","520,31","508,53","-","-3,14%"
"21.09.2012","525,47","528,80","529,80","520,88","-","0,64%"
"20.09.2012","522,12","518,56","522,56","515,54","-","-0,71%"
"19.09.2012","525,84","523,27","527,79","517,96","-","0,82%"
"18.09.2012","521,55","515,88","521,57","513,54","-","0,65%"
"17.09.2012","518,16","517,88","520,87","511,60","-","0,14%"
"14.09.2012","517,46","508,68","518,81","508,68","-","2,83%"
"13.09.2012","503,21","477,49","503,64","473,01","-","4,88%"
"12.09.2012","479,78","479,82","481,86","467,34","-","0,44%"
"11.09.2012","477,68","475,04","482,88","475,04","-","0,56%"
"10.09.2012","475,04","482,04","483,26","473,90","-","-1,73%"
"07.09.2012","483,41","481,32","485,99","480,24","-","2,77%"
"06.09.2012","470,37","464,13","470,48","460,94","-","2,67%"
"05.09.2012","458,12","456,59","458,52","452,11","-","0,45%"
"04.09.2012","456,06","458,71","458,74","451,88","-","-0,51%"
"31.08.2012","458,42","443,75","460,00","440,38","-","3,83%"
"30.08.2012","441,49","444,50","446,34","439,77","-","-0,73%"
"29.08.2012","444,74","449,72","450,62","443,92","-","-1,26%"
"28.08.2012","450,42","450,96","454,28","449,70","-","0,13%"
"27.08.2012","449,85","455,68","457,08","448,65","-","-1,33%"
"24.08.2012","455,90","453,91","457,46","450,31","-","0,25%"
"23.08.2012","454,77","458,94","460,95","453,69","-","0,07%"
"22.08.2012","454,44","444,71","454,93","440,55","-","2,21%"
"21.08.2012","444,60","444,82","452,71","441,34","-","1,69%"
"20.08.2012","437,20","434,57","438,43","429,79","-","0,50%"
"17.08.2012","435,03","438,93","441,11","432,72","-","-0,85%"
"16.08.2012","438,75","426,55","438,95","425,46","-","3,41%"
"15.08.2012","424,30","421,61","424,83","420,23","-","0,43%"
"14.08.2012","422,47","422,56","427,40","421,61","-","-0,50%"
"13.08.2012","424,59","431,46","435,02","422,83","-","-1,29%"
"10.08.2012","430,15","426,37","430,39","424,72","-","0,91%"
"09.08.2012","426,29","421,01","428,00","418,62","-","1,37%"
"08.08.2012","420,54","423,27","429,23","420,27","-","-0,68%"
"07.08.2012","423,41","420,69","423,88","419,18","-","1,39%"
"06.08.2012","417,62","409,80","422,34","409,54","-","2,48%"
"03.08.2012","407,53","400,47","410,64","400,47","-","1,76%"
"02.08.2012","400,47","400,58","409,49","398,34","-","-0,74%"
"01.08.2012","403,46","408,40","409,88","392,45","-","-1,42%"
"31.07.2012","409,28","417,86","419,87","409,15","-","-1,97%"
"30.07.2012","417,49","411,25","417,97","410,54","-","1,35%"
"27.07.2012","411,94","410,38","413,45","405,16","-","0,83%"
"26.07.2012","408,53","400,40","409,92","399,23","-","2,22%"
"25.07.2012","399,66","395,62","405,90","392,30","-","3,06%"
"24.07.2012","387,81","391,93","392,97","385,20","-","-0,22%"
"23.07.2012","388,67","390,27","392,23","387,24","-","-2,56%"
"20.07.2012","398,88","396,64","399,94","395,25","-","0,29%"
"19.07.2012","397,74","398,23","400,09","395,52","-","1,14%"
"18.07.2012","393,25","399,07","399,07","391,93","-","-1,46%"
"17.07.2012","399,07","402,65","403,31","392,21","-","-0,97%"
"16.07.2012","402,97","405,13","405,28","399,81","-","-0,37%"
"13.07.2012","404,45","401,68","405,81","398,78","-","1,47%"
"12.07.2012","398,58","400,84","401,68","386,21","-","-0,56%"
"11.07.2012","400,84","403,40","405,06","396,07","-","-2,07%"
"10.07.2012","409,30","425,91","427,49","407,14","-","-2,89%"
"09.07.2012","421,50","422,86","424,21","417,76","-","-0,48%"
"06.07.2012","423,55","430,30","433,12","421,65","-","-3,31%"
"05.07.2012","438,03","439,30","444,00","436,94","-","-1,06%"
"03.07.2012","442,73","434,75","442,91","434,65","-","3,61%"
"02.07.2012","427,29","426,41","429,92","423,59","-","-0,11%"
"29.06.2012","427,77","430,77","430,77","421,60","-","3,19%"
"28.06.2012","414,54","418,13","420,37","407,02","-","-2,13%"
"27.06.2012","423,58","426,24","426,60","417,33","-","-0,30%"
"26.06.2012","424,86","428,73","431,95","419,71","-","-1,61%"
"25.06.2012","431,81","423,15","434,74","419,79","-","1,11%"
"22.06.2012","427,05","429,29","434,03","421,45","-","-0,30%"
"21.06.2012","428,33","441,88","443,22","428,19","-","-5,28%"
"20.06.2012","452,19","450,70","461,31","444,17","-","-0,82%"
"19.06.2012","455,93","457,71","457,74","451,43","-","0,03%"
"18.06.2012","455,81","444,54","457,47","441,11","-","1,60%"
"15.06.2012","448,62","451,29","451,29","445,61","-","-0,19%"
"14.06.2012","449,49","450,35","451,06","442,87","-","0,32%"
"13.06.2012","448,04","450,04","454,67","446,37","-","0,20%"
"12.06.2012","447,13","441,10","448,23","439,56","-","2,50%"
"11.06.2012","436,24","444,39","445,30","434,83","-","-1,46%"
"08.06.2012","442,71","432,82","445,47","429,99","-","0,64%"
"07.06.2012","439,88","456,46","456,46","434,51","-","-3,26%"
"06.06.2012","454,70","461,95","464,76","448,15","-","0,23%"
"05.06.2012","453,67","449,81","454,36","447,03","-","0,62%"
"04.06.2012","450,89","446,40","451,13","437,27","-","1,44%"
"01.06.2012","444,50","427,44","446,92","427,44","-","6,74%"
"31.05.2012","416,45","421,49","426,38","410,13","-","-0,96%"
"30.05.2012","420,47","412,07","425,85","406,48","-","0,32%"
"29.05.2012","419,12","433,02","433,02","415,29","-","-2,05%"
"25.05.2012","427,91","426,01","430,11","422,90","-","0,72%"
"24.05.2012","424,85","425,82","430,82","416,45","-","0,73%"
"23.05.2012","421,78","405,06","421,93","392,34","-","4,13%"
"22.05.2012","405,06","407,57","416,80","401,59","-","-1,13%"
"21.05.2012","409,71","396,98","411,05","396,95","-","3,36%"
"18.05.2012","396,39","402,73","407,29","394,55","-","0,79%"
"17.05.2012","393,27","376,52","399,26","376,52","-","4,45%"
"16.05.2012","376,52","376,09","387,63","372,74","-","0,20%"
"15.05.2012","375,77","390,73","393,83","374,68","-","-3,83%"
"14.05.2012","390,73","395,83","402,84","390,63","-","-3,36%"
"11.05.2012","404,30","411,25","412,34","403,69","-","-1,69%"
"10.05.2012","411,25","416,05","418,69","407,54","-","0,32%"
"09.05.2012","409,92","392,85","415,82","392,53","-","1,86%"
"08.05.2012","402,44","407,37","408,66","397,95","-","-3,38%"
"07.05.2012","416,50","422,12","424,72","412,43","-","-1,30%"
"04.05.2012","422,00","419,76","428,28","419,76","-","0,48%"
"03.05.2012","419,98","431,63","432,19","415,17","-","-3,92%"
"02.05.2012","437,10","441,50","441,76","433,98","-","-1,84%"
"01.05.2012","445,31","443,88","449,05","441,50","-","0,46%"
"30.04.2012","443,27","443,89","445,13","437,99","-","-1,38%"
"27.04.2012","449,48","448,57","452,05","446,39","-","1,46%"
"26.04.2012","443,03","442,59","444,93","439,62","-","-0,05%"
"25.04.2012","443,25","435,02","444,14","432,10","-","2,76%"
"24.04.2012","431,35","434,22","434,61","428,48","-","-0,00%"
"23.04.2012","431,36","433,85","433,85","422,92","-","-2,39%"
"20.04.2012","441,91","448,07","451,00","441,77","-","-0,97%"
"19.04.2012","446,23","449,56","452,67","444,78","-","-0,13%"
"18.04.2012","446,80","447,50","452,65","443,97","-","-0,93%"
"17.04.2012","451,01","448,18","456,56","444,48","-","1,15%"
"16.04.2012","445,89","451,47","456,14","443,19","-","-1,59%"
"13.04.2012","453,11","460,92","460,92","451,22","-","-1,69%"
"12.04.2012","460,92","445,07","462,64","445,07","-","3,90%"
"11.04.2012","443,63","450,47","450,61","442,90","-","-1,25%"
"10.04.2012","449,25","442,86","450,55","438,96","-","1,20%"
"09.04.2012","443,91","444,20","450,26","443,04","-","0,64%"
"05.04.2012","441,07","445,27","448,91","438,99","-","-0,94%"
"04.04.2012","445,27","455,82","455,82","438,76","-","-4,30%"
"03.04.2012","465,27","480,70","480,78","461,56","-","-3,34%"
"02.04.2012","481,37","472,01","484,93","471,49","-","1,79%"
"30.03.2012","472,90","472,20","473,45","465,69","-","1,09%"
"29.03.2012","467,78","465,30","468,03","458,49","-","0,23%"
"28.03.2012","466,69","471,58","473,29","463,69","-","-1,82%"
"27.03.2012","475,34","483,61","483,62","474,50","-","-1,40%"
"26.03.2012","482,09","482,95","484,82","477,93","-","1,83%"
"23.03.2012","473,42","467,03","476,18","465,25","-","1,74%"
"22.03.2012","465,34","474,75","474,75","462,02","-","-1,98%"
"21.03.2012","474,75","479,34","481,93","474,49","-","-0,33%"
"20.03.2012","476,33","467,15","477,29","461,72","-","0,54%"
"19.03.2012","473,76","477,48","482,05","473,38","-","-0,57%"
"16.03.2012","476,48","477,09","480,43","475,64","-","-0,53%"
"15.03.2012","479,03","479,69","486,78","476,90","-","-0,04%"
"14.03.2012","479,23","491,64","491,64","474,82","-","-3,86%"
"13.03.2012","498,47","499,79","505,17","495,70","-","-0,52%"
"12.03.2012","501,07","507,16","509,52","499,28","-","-1,74%"
"09.03.2012","509,92","507,23","516,59","503,42","-","0,10%"
"08.03.2012","509,42","509,01","513,18","502,16","-","1,30%"
"07.03.2012","502,87","503,06","505,12","496,26","-","0,09%"
"06.03.2012","502,40","501,08","502,95","494,35","-","-2,09%"
"05.03.2012","513,14","520,10","520,10","508,92","-","-1,96%"
"02.03.2012","523,38","530,03","530,46","520,61","-","-1,98%"
"01.03.2012","533,95","532,04","539,62","528,60","-","0,80%"
"29.02.2012","529,73","550,15","554,01","525,17","-","-3,41%"
"28.02.2012","548,43","540,10","549,39","537,37","-","2,21%"
"27.02.2012","536,57","539,42","542,07","533,39","-","-0,98%"
"24.02.2012","541,90","547,55","549,14","538,80","-","-1,34%"
"23.02.2012","549,26","545,78","553,80","545,25","-","0,64%"
"22.02.2012","545,78","535,07","547,97","532,30","-","1,67%"
"21.02.2012","536,79","528,44","538,11","525,96","-","3,08%"
"17.02.2012","520,76","530,94","531,22","518,98","-","-1,24%"
"16.02.2012","527,28","507,52","529,63","505,07","-","2,68%"
"15.02.2012","513,50","521,60","521,60","513,12","-","-0,34%"
"14.02.2012","515,24","521,31","523,09","509,86","-","-1,19%"
"13.02.2012","521,47","523,93","527,02","519,74","-","-0,47%"
